7.175	-0.029299999
7.2	-0.034299999
7.225	-0.039099998
7.25	-0.043400002
7.275	-0.047299999
7.3	-0.050799999
7.325	-0.053700001
7.35	-0.056200001
7.375	-0.058299999
7.4	-0.059599998
7.425	-0.060299999
7.45	-0.060400002
7.475	-0.060099998
7.5	-0.059400002
7.525	-0.058099998
7.55	-0.056099998
7.575	-0.053299999
7.6	-0.05
7.625	-0.046200001
7.65	-0.042099998
7.675	-0.037700001
7.7	-0.032900002
7.725	-0.027799999
7.75	-0.022299999
7.775	-0.0166
7.8	-0.0108
7.825	-0.0048
7.85	0.0011
7.875	0.007
7.9	0.0128
7.925	0.0185
7.95	0.0241
7.975	0.0295
8	0.0345
8.025	0.039200001
8.05	0.0435
8.075	0.047400002
8.1	0.050900002
8.125	0.053799999
8.15	0.056299999
8.175	0.058299999
8.2	0.059599998
8.225	0.060299999
8.25	0.0605
8.275	0.060299999
8.3	0.0595
8.325	0.058099998
8.35	0.056099998
8.375	0.053400002
8.4	0.05
8.425	0.046299999
8.45	0.042099998
8.475	0.037700001
8.5	0.032900002
8.525	0.0276
8.55	0.0221
8.575	0.0164
8.6	0.0106
8.625	0.0047
8.65	-0.0013
8.675	-0.0072
8.7	-0.013
8.725	-0.018700001
8.75	-0.024200001
8.775	-0.0296
8.8	-0.034599998
8.825	-0.039299999
8.85	-0.043700001
8.875	-0.0475
8.9	-0.050900002
8.925	-0.053900002
8.95	-0.056299999
8.975	-0.058200001
9	-0.0595
9.025	-0.060200001
9.05	-0.060400002
9.075	-0.060200001
9.1	-0.0595
9.125	-0.058200001
9.15	-0.056099998
9.175	-0.053299999
9.2	-0.05
9.225	-0.046200001
9.25	-0.042099998
9.275	-0.037700001
9.3	-0.032900002
9.325	-0.027799999
9.35	-0.022299999
9.375	-0.0166
9.4	-0.0108
9.425	-0.0049
9.45	0.0011
9.475	0.0069
9.5	0.0128
9.525	0.0185
9.55	0.0241
9.575	0.0295
9.6	0.0345
9.625	0.039200001
9.65	0.0435
9.675	0.0475
9.7	0.051
9.725	0.053900002
9.75	0.056400002
9.775	0.058299999
9.8	0.059599998
9.825	0.060299999
9.85	0.0605
9.875	0.060299999
9.9	0.0595
9.925	0.058200001
9.95	0.056099998
9.975	0.053299999
10	0.049900002
10.025	0.046099998
10.05	0.042
10.075	0.0375
10.1	0.032700001
10.125	0.0276
10.15	0.0221
10.175	0.0164
10.2	0.0106
10.225	0.0047
10.25	-0.0013
10.275	-0.0072
10.3	-0.013
10.325	-0.018700001
10.35	-0.024299999
10.375	-0.0296
10.4	-0.034599998
10.425	-0.039299999
10.45	-0.043599998
10.475	-0.0475
10.5	-0.050700001
10.525	-0.053700001
10.55	-0.056099998
10.575	-0.058200001
10.6	-0.0595
10.625	-0.060200001
10.65	-0.060400002
10.675	-0.060099998
10.7	-0.0595
10.725	-0.058200001
10.75	-0.056200001
10.775	-0.053200001
10.8	-0.050099998
10.825	-0.046299999
10.85	-0.042299999
10.875	-0.0375
10.9	-0.033200001
10.925	-0.028299999
10.95	-0.0229
10.975	-0.016700001
11	-0.0112
11.025	-0.0052
11.05	0.0007
11.075	0.0071
11.1	0.0123
11.125	0.0184
11.15	0.024
11.175	0.0295
11.2	0.034400002
11.225	0.039099998
11.25	0.043400002
11.275	0.047200001
11.3	0.050700001
11.325	0.053599998
11.35	0.056099998
11.375	0.058099998
11.4	0.059400002
11.425	0.060200001
11.45	0.060299999
11.475	0.060099998
11.5	0.0595
11.525	0.058099998
11.55	0.056099998
11.575	0.053299999
11.6	0.049900002
11.625	0.046099998
11.65	0.041900002
11.675	0.0375
11.7	0.032700001
11.725	0.0276
11.75	0.022200001
11.775	0.016700001
11.8	0.0106
11.825	0.0047
11.85	-0.0012
11.875	-0.0072
11.9	-0.013
11.925	-0.018700001
11.95	-0.024
11.975	-0.029299999
12	-0.034400002
12.025	-0.039099998
12.05	-0.043400002
12.075	-0.0475
12.1	-0.050799999
12.125	-0.053700001
12.15	-0.056200001
12.175	-0.058200001
12.2	-0.0595
12.225	-0.060200001
12.25	-0.060400002
12.275	-0.060099998
12.3	-0.0595
12.325	-0.058200001
12.35	-0.056099998
12.375	-0.053099998
12.4	-0.049900002
12.425	-0.046099998
12.45	-0.042
12.475	-0.0375
12.5	-0.033
12.525	-0.028
12.55	-0.022299999
12.575	-0.0166
12.6	-0.0107
12.625	-0.0047
12.65	0.0012
12.675	0.0071
12.7	0.0129
12.725	0.0186
12.75	0.0241
12.775	0.0295
12.8	0.034599998
12.825	0.039299999
12.85	0.043599998
12.875	0.047400002
12.9	0.050900002
12.925	0.053799999
12.95	0.056299999
12.975	0.058099998
13	0.059400002
13.025	0.060099998
13.05	0.060299999
13.075	0.060099998
13.1	0.059400002
13.125	0.058099998
13.15	0.056099998
13.175	0.053299999
13.2	0.049900002
13.225	0.046200001
13.25	0.042
13.275	0.037599998
13.3	0.032799999
13.325	0.027700001
13.35	0.022200001
13.375	0.0164
13.4	0.0106
13.425	0.0052
13.45	-0.0007
13.475	-0.0071
13.5	-0.0124
13.525	-0.0181
13.55	-0.023700001
13.575	-0.0295
13.6	-0.034099998
13.625	-0.038900002
13.65	-0.043200001
13.675	-0.047400002
13.7	-0.050599998
13.725	-0.053599998
13.75	-0.056099998
13.775	-0.058200001
13.8	-0.059400002
13.825	-0.060099998
13.85	-0.060299999
13.875	-0.060099998
13.9	-0.0595
13.925	-0.058200001
13.95	-0.056099998
13.975	-0.053200001
14	-0.050099998
14.025	-0.046400002
14.05	-0.042299999
14.075	-0.037299999
14.1	-0.033200001
14.125	-0.028299999
14.15	-0.023
14.175	-0.017200001
14.2	-0.0113
14.225	-0.0053
14.25	0.0006
14.275	0.0065
14.3	0.0123
14.325	0.018
14.35	0.0236
14.375	0.029
14.4	0.034099998
14.425	0.038799999
14.45	0.043099998
14.475	0.047
14.5	0.050599998
14.525	0.053599998
14.55	0.056099998
14.575	0.058099998
14.6	0.059400002
14.625	0.060099998
14.65	0.060299999
14.675	0.060099998
14.7	0.0595
14.725	0.058099998
14.75	0.056099998
14.775	0.053400002
14.8	0.05
14.825	0.046200001
14.85	0.042
14.875	0.037599998
14.9	0.032799999
14.925	0.027700001
14.95	0.022299999
14.975	0.0166
15	0.0108
15.025	0.0049
15.05	-0.0011
15.075	-0.007
15.1	-0.0128
15.125	-0.0186
15.15	-0.0241
15.175	-0.0295
15.2	-0.0345
15.225	-0.039299999
15.25	-0.043599998
15.275	-0.0475
15.3	-0.050900002
15.325	-0.053799999
15.35	-0.056299999
15.375	-0.058200001
15.4	-0.0595
15.425	-0.060299999
15.45	-0.0605
15.475	-0.060200001
15.5	-0.0595
15.525	-0.058200001
15.55	-0.056099998
15.575	-0.053200001
15.6	-0.05
15.625	-0.046200001
15.65	-0.042099998
15.675	-0.0375
15.7	-0.032900002
15.725	-0.027799999
15.75	-0.022299999
15.775	-0.0164
15.8	-0.0108
15.825	-0.0049
15.85	0.001
15.875	0.0072
15.9	0.013
15.925	0.018700001
15.95	0.0241
15.975	0.0296
16	0.034700001
16.025	0.039299999
16.05	0.043700001
16.075	0.0475
16.1	0.051
16.125	0.053900002
16.15	0.056400002
16.175	0.058299999
16.2	0.059599998
16.225	0.060299999
16.25	0.0605
16.275	0.060200001
16.3	0.059400002
16.325	0.058099998
16.35	0.056
16.375	0.053200001
16.4	0.049900002
16.425	0.046200001
16.45	0.042
16.475	0.037799999
16.5	0.032799999
16.525	0.027700001
16.55	0.022299999
16.575	0.0169
16.6	0.0107
16.625	0.0048
16.65	-0.0011
16.675	-0.0067
16.7	-0.0128
16.725	-0.0186
16.75	-0.0241
16.775	-0.029200001
16.8	-0.0345
16.825	-0.039200001
16.85	-0.043599998
16.875	-0.047299999
16.9	-0.050900002
16.925	-0.053799999
16.95	-0.056299999
16.975	-0.058099998
17	-0.0595
17.025	-0.060299999
17.05	-0.0605
17.075	-0.060200001
17.1	-0.0595
17.125	-0.058099998
17.15	-0.056
17.175	-0.053400002
17.2	-0.05
17.225	-0.046200001
17.25	-0.042099998
17.275	-0.038
17.3	-0.032900002
17.325	-0.027799999
17.35	-0.022299999
17.375	-0.017
17.4	-0.0106
17.425	-0.0047
17.45	0.0012
17.475	0.0069
17.5	0.013
17.525	0.018700001
17.55	0.024299999
17.575	0.029299999
17.6	0.034599998
17.625	0.039299999
17.65	0.043599998
17.675	0.047299999
17.7	0.051
17.725	0.053900002
17.75	0.056400002
17.775	0.058200001
17.8	0.0595
17.825	0.060299999
17.85	0.060400002
17.875	0.060200001
17.9	0.0595
17.925	0.058099998
17.95	0.056099998
17.975	0.053400002
18	0.050099998
18.025	0.046400002
18.05	0.042299999
18.075	0.037900002
18.1	0.033
18.125	0.0279
18.15	0.0225
18.175	0.016799999
18.2	0.011
18.225	0.0051
18.25	-0.0008
18.275	-0.0068
18.3	-0.0126
18.325	-0.018299999
18.35	-0.0239
18.375	-0.029200001
18.4	-0.034299999
18.425	-0.039
18.45	-0.043400002
18.475	-0.047299999
18.5	-0.050700001
18.525	-0.053900002
18.55	-0.056400002
18.575	-0.058299999
18.6	-0.059599998
18.625	-0.060299999
18.65	-0.0605
18.675	-0.060200001
18.7	-0.0595
18.725	-0.058099998
18.75	-0.056099998
18.775	-0.053200001
18.8	-0.049900002
18.825	-0.046200001
18.85	-0.042099998
18.875	-0.037599998
18.9	-0.032799999
18.925	-0.0276
18.95	-0.0225
18.975	-0.016799999
19	-0.0106
19.025	-0.0047
19.05	0.0012
19.075	0.0071
19.1	0.013
19.125	0.018700001
19.15	0.024299999
19.175	0.0296
19.2	0.034599998
19.225	0.039299999
19.25	0.043599998
19.275	0.0475
19.3	0.050900002
19.325	0.053900002
19.35	0.056299999
19.375	0.058200001
19.4	0.0595
19.425	0.060200001
19.45	0.060400002
19.475	0.060200001
19.5	0.0595
19.525	0.058200001
19.55	0.056099998
19.575	0.053400002
19.6	0.05
19.625	0.046200001
19.65	0.042099998
19.675	0.037599998
19.7	0.032900002
19.725	0.027799999
19.75	0.022299999
19.775	0.0166
19.8	0.0107
19.825	0.0045
19.85	-0.0012
19.875	-0.007
19.9	-0.0129
19.925	-0.0186
19.95	-0.0241
19.975	-0.029700001
20	-0.034700001
20.025	-0.039400002
20.05	-0.043799999
20.075	-0.047599998
20.1	-0.051
20.125	-0.054
20.15	-0.056400002
20.175	-0.058200001
20.2	-0.059599998
20.225	-0.060299999
20.25	-0.0605
20.275	-0.060200001
20.3	-0.0595
20.325	-0.058200001
20.35	-0.056
20.375	-0.053299999
20.4	-0.049900002
20.425	-0.046099998
20.45	-0.041900002
20.475	-0.0375
20.5	-0.032700001
20.525	-0.0276
20.55	-0.022200001
20.575	-0.0165
20.6	-0.0107
20.625	-0.0047
20.65	0.0012
20.675	0.0071
20.7	0.0129
20.725	0.0186
20.75	0.024200001
20.775	0.0295
20.8	0.034599998
20.825	0.038900002
20.85	0.043200001
20.875	0.047099998
20.9	0.050599998
20.925	0.053599998
20.95	0.056099998
20.975	0.058
21	0.059400002
21.025	0.060200001
21.05	0.060400002
21.075	0.060200001
21.1	0.0595
21.125	0.058099998
21.15	0.056099998
21.175	0.053400002
21.2	0.050200001
21.225	0.046400002
21.25	0.042200001
21.275	0.037700001
21.3	0.033099998
